mnemonic,percent_fuel
E05013422,4
E05013423,3.5
E05013424,4
E05013425,3
E05013426,14.1
E05013427,8.9
E05013428,3.6
E05013429,3.8
E05013430,51.2
E05013431,3.8
E05013432,22.9
E05013433,5.7
E05013434,21.7
E05013435,51.4
E05013436,4
E05013437,5.3
E05013438,41.2
E05013439,2.6
E05013440,41.5
E05013441,26.2
E05013442,3.5
E05013443,6.2
E05013444,19.3
E05013446,3.3
E05013447,3.1
E05013448,6.4
E05013449,40.6
E05013450,19.1
E05013451,62.1
E05013452,52.9
E05013453,7.3
E05013455,51.6
E05013457,10.2
E05013458,14.6
E05013459,7
E05013460,4.2
E05013461,10.2
E05013462,2.5
E05013463,2.5
E05013464,2.2
E05013465,5.6
E05013466,2.5
E05013467,2.7
E05013468,2.7
E05013469,2.2
E05013470,45.6
E05013471,18.9
E05013472,49.8
E05013473,3.8
E05013474,4
E05013475,52.4
E05013476,39.7
E05013477,2.6
E05013478,2.7
E05013479,2.3
E05013480,3.5
E05013481,2.1
E05013482,1.5
E05013483,1.9
E05013484,22.2
E05013485,5.3
E05013486,2.9
E05013487,27.6
E05013488,2.9
E05013489,4.5
E05013490,3.5
E05013491,1.8
E05013492,4.2
E05013493,20.2
E05013494,44.2
E05013495,50.7
E05013832,5.1
E05013833,3.5
E05013834,37.4
E05013835,53.6
E05012649,1.6
E05012650,1.7
E05012651,1.7
E05012652,4.4
E05012653,4.1
E05012654,0.7
E05012655,2
E05012656,0.9
E05012657,1.3
E05012658,1.2
E05012659,2.2
E05012660,2.1
E05012661,2.7
E05012662,0.9
E05012663,1.3
E05012664,0.8
E05012665,1.5
E05012666,0.8
E05012667,1.2
E05012668,0.7
E05012669,1.7
E05012670,1.7
E05012671,1.1
E05012672,1.6
E05012673,1.2
E05012674,1.8
E05012675,1.5
E05012676,1.2
E05012677,1.5
E05012678,1.6
E05012679,1.6
E05012680,3.4
E05012681,1.5
E05012682,50.2
E05012683,16.7
E05012684,39.1
E05012685,2.5
E05012686,4.2
E05012687,48.1
E05012688,15.3
E05012689,30
E05012690,4
E05012691,3.2
E05012692,2.7
E05012693,23.9
E05012694,38.5
E05012695,7.8
E05012696,2.2
E05012697,0.9
E05012698,2.1
E05012699,44.4
E05012700,2
E05012701,2.6
E05012702,15.1
E05012703,22.4
E05012704,2.9
E05012705,3.6
E05012706,5
E05012707,45
E05012708,5.1
E05012709,2.9
E05012710,22.5
E05012711,2.2
E05012712,2.6
E05012713,3.5
E05012714,3.3
E05012715,2.4
E05012716,52.8
E05012717,2.8
E05012718,21.4
E05012719,17.8
E05012720,31.9
E05012721,9.2
E05012722,3.3
E05012723,3.2
E05012724,2.2
E05012725,4.2
E05012726,3.2
E05012727,3.6
E05012728,15
E05012729,2.8
E05012730,3.3
E05012731,16
E05012732,16.2
E05012733,50.8
E05011782,8.8
E05011783,11.1
E05011784,11.4
E05011785,8.8
E05011786,12
E05011787,22.5
E05011788,1.9
E05011789,40.5
E05011790,27.2
E05011791,2.6
E05011792,2.4
E05011793,2.3
E05011794,3.6
E05011795,2.6
E05011796,14.8
E05011797,2.9
E05011798,2.9
E05011799,44.7
E05011800,9.5
E05011801,11.6
E05011802,3.2
E05011803,13.2
E05011804,2.3
E05011805,2.4
E05011806,51.9
E05011807,36.3
E05011808,20
E05011809,42.5
E05011810,7.8
E05011811,41.5
E05011011,3.2
E05011012,2.8
E05011013,2.6
E05011014,2.4
E05011015,2.8
E05011016,2.9
E05011017,1.9
E05011018,1.7
E05011019,1.8
E05011020,3.6
E05011021,2.3
E05011022,3
E05011023,1.7
E05003510,5.1
E05003511,30.4
E05003512,33.4
E05003513,6.4
E05003514,49
E05003515,5.9
E05003516,3.2
E05003517,36.8
E05003518,3.3
E05003519,31.6
E05003520,4.4
E05003521,10.5
E05003522,4.7
E05003524,48.9
E05003525,17.5
E05003526,47.9
E05003527,44.6
E05003528,44.5
E05003529,45.6
E05003530,53.5
E05003531,9.8
E05008546,3.5
E05008547,29.6
E05008548,31.7
E05012412,4.4
E05012413,4.5
E05012414,3.1
E05012415,3.1
E05012416,47.7
E05012417,46.3
E05012418,4.7
E05012419,16.8
E05012420,47.6
E05012421,39.4
E05012422,5
E05012423,3.6
E05012424,7.3
E05012425,5.1
E05012426,5.5
E05012427,32.1
E05012428,15.1
E05012429,46.8
E05012430,40.9
E05012431,13.7
E05012432,2.2
E05012433,51.6
E05012434,4
E05012435,4.2
E05012436,43.9
E05010128,41.6
E05010129,36.3
E05010130,35.8
E05010131,22
E05010132,22
E05010133,11.3
E05010134,19.1
E05010135,3.1
E05010136,3.2
E05010137,5
E05010138,37.7
E05010139,12.6
E05010140,19
E05010141,26.3
E05010142,27.1
E05010143,43.8
E05010144,3.7
E05010145,9.2
E05010146,32.6
E05010147,3.7
E05011892,19.7
E05011893,11.3
E05011894,7.8
E05011895,7
E05011896,2.5
E05011897,4.3
E05011898,3
E05011899,6.5
E05011900,3.2
E05011901,5.8
E05011902,4.7
E05011903,24.2
E05011904,8.9
E05011905,21
E05011906,9.7
E05011907,7.8
E05011908,5.4
E05011909,4.9
E05011910,29.7
E05011911,6.5
E05011912,39
E05011913,4.1
E05011914,2.9
E05011915,2.8
E05011916,6
E05011917,4.6
E05011918,4.2
E05011919,5.8
E05011920,3.4
E05011921,51.7
E05011922,5.5
E05011923,47.8
E05011924,34.8
E05011925,58.6
E05011926,46.2
E05011927,5.8
E05011928,53.4
E05011929,46.5
E05011930,4.4
E05011931,40.4
E05010550,15.1
E05010551,55.1
E05010552,16.2
E05010553,23.8
E05010554,16.9
E05010555,28.6
E05010556,45.9
E05010557,31.2
E05010558,45.2
E05010559,49.3
E05010560,51.4
E05010561,10
E05010562,7
E05010563,50
E05010564,54.8
E05010565,5.3
E05010566,4
E05010567,3.8
E05004288,2.1
E05004289,1.7
E05004290,1.3
E05004291,1.2
E05004292,0.9
E05004293,1.7
E05004294,2.2
E05004295,1.9
E05004296,1.7
E05004297,1.8
E05004298,1.5
E05004299,1.1
E05004300,0.7
E05004301,1.9
E05004302,2.5
E05004303,1.3
E05004304,1.4
E05004305,2.7
E05004306,1.1
E05004307,0.8
E05010696,4.9
E05010697,16.8
E05010698,32.8
E05010699,5.8
E05010700,7.6
E05010701,45.2
E05010702,3.2
E05010703,55.5
E05010704,53.4
E05010705,3.3
E05010706,45.9
E05010707,4.6
E05010708,43.1
E05010709,53
E05010710,6
E05010711,8.3
E05010712,5.5
E05010713,3.6
E05010714,40.2
E05010715,3.6
E05010716,46.3
E05010717,11.7
E05010718,3.4
E05010719,12.9
E05010720,3.1
E05010721,10.3
E05010722,3.5
E05010723,7.1
E05010724,42.8
E05010725,2.7
E05010726,21.2
E05010727,2.4
E05012156,14.5
E05012157,23.9
E05012158,3.5
E05012159,5.4
E05012160,6.8
E05012161,49.4
E05012162,49.8
E05012163,51.7
E05012164,41.6
E05012165,3.5
E05012166,6
E05012167,19.5
E05012168,29.9
E05012169,11.8
E05012170,33.4
E05012171,25.1
E05012172,56.2
E05012173,4.3
E05012174,51.3
E05012175,21.6
E05012176,42.7
E05010950,0.7
E05010951,0.9
E05010952,0.9
E05010953,3.1
E05010954,2
E05010955,1.2
E05010956,2.1
E05010957,1.2
E05010958,2.8
E05010959,0.5
E05010960,1.7
E05010961,2
E05010962,2.3
E05010963,1.7
E05010964,1.7
E05010965,1.6
E05010966,1.4
E05010967,2.4
E05010969,16.1
E05010972,3
E05010973,3.6
E05010975,23.8
E05010976,2.7
E05010981,18.4
E05010982,4.1
E05010986,4.2
E05010987,2.3
E05010988,1.5
E05010990,3.1
E05010991,3.1
E05010992,3.5
E05013187,4.2
E05013188,26.4
E05013189,3.3
E05013190,12.1
E05013191,20.2
E05013192,8.2
E05013193,5
E05013194,3.4
E05013195,26.8
E05013196,1.8
E05013197,2.4
E05013198,8.1
E05013199,6.7
E05013212,1.7
E05012064,8.1
E05012065,2.5
E05012066,2.7
E05012067,1.8
E05012068,2.7
E05012069,2.6
E05012070,4.1
E05012071,2.1
E05012072,1.3
E05012073,21.4
E05012074,1.8
E05012075,29.3
E05012076,3.7
E05012077,11.5
E05012078,16
E05012079,4.6
E05012080,1.7
E05012081,15.2
E05012082,2.9
E05012083,4.6
E05014360,5.6
E05014361,6.9
E05014362,4.4
E05014363,4.3
E05014370,37.1
E05014371,25.3
E05014372,35.6
E05014373,27.9
E05014378,3.8
E05014381,3.3
E05014388,2.7
E05014342,20.1
E05014343,18.2
E05014344,3.9
E05014345,4
E05014346,3.4
E05014348,3.1
E05014349,24.4
E05014353,7.2
E05014364,3.8
E05014365,33.3
E05014367,44.5
E05014376,16.3
E05014341,31.5
E05014347,5.9
E05014350,32.9
E05014351,15.3
E05014352,4.9
E05014354,37.4
E05014356,9.1
E05014357,36.1
E05014366,23
E05014369,8.6
E05014379,20.5
E05014380,25
E05014389,15.6
E05014390,4
E05014391,2.9
E05014392,4.1
E05014393,4.6
E05014339,3.2
E05014340,25.5
E05014355,3.8
E05014358,48.3
E05014359,26
E05014368,9.6
E05014374,3.9
E05014375,16.5
E05014377,4.1
E05014382,2.7
E05014383,1.8
E05014384,2.8
E05014385,26.5
E05014386,17.8
E05014387,3.9
W05001492,9.2
W05001493,45.9
W05001494,44.8
W05001495,10.9
W05001496,20.9
W05001497,26.4
W05001498,46.3
W05001499,47
W05001500,4.1
W05001501,27.4
W05001502,43.5
W05001503,4.1
W05001504,27.1
W05001505,10.9
W05001506,20.8
W05001507,34.2
W05001508,9.8
W05001509,41.7
W05001510,25.1
W05001511,40.1
W05001512,9
W05001513,17.1
W05001514,47.4
W05001515,41.4
W05001516,3.1
W05001517,5
W05001518,4.3
W05001519,6.3
W05001520,50.4
W05001521,50.5
W05001522,8.4
W05001523,39.2
W05001524,5.1
W05001525,5.5
W05001526,27.4
W05001527,4
W05001528,7.1
W05001529,42.7
W05001530,2.4
W05001531,5
W05001532,42.1
W05001533,47.9
W05001534,9
W05001535,28.5
W05001536,4
W05001537,22.8
W05001538,8
W05001539,22.3
W05001540,10.3
W05001541,46.8
W05001542,3.3
W05001543,42.2
W05001544,11.3
W05001545,56.7
W05001546,14.6
W05001547,11.7
W05001548,54.8
W05001549,52.8
W05001550,45.7
W05001551,4.3
W05001552,54.3
W05001553,5.1
W05001554,44.7
W05001555,2.7
W05001556,55.1
W05001557,43.7
W05001558,16
W05001559,9.4
W05001560,7.7
W05001561,16.4
W05001562,47.6
W05001563,31.7
W05001564,47.7
W05001565,41.7
W05001566,6.4
W05001567,28.6
W05001568,9.9
W05001569,28.2
W05001570,41.2
W05001403,40.2
W05001404,19.8
W05001405,4.9
W05001406,31.7
W05001407,2.6
W05001408,3.2
W05001409,3.3
W05001410,2.3
W05001411,48.9
W05001412,1.9
W05001413,6.2
W05001414,2.9
W05001415,3
W05001416,2.9
W05001417,2.2
W05001418,1.3
W05001419,10.3
W05001420,12.1
W05001421,56
W05001422,15.6
W05001423,2.6
W05001424,5.7
W05001425,3.8
W05001426,2.8
W05001427,1.6
W05001428,2.9
W05001429,3.9
W05001430,2.2
W05001431,59.4
W05001432,43.1
W05001332,45.4
W05001333,8.6
W05001334,12.3
W05001335,5.6
W05001336,46.5
W05001337,25.7
W05001338,59.3
W05001339,47.1
W05001340,52.5
W05001341,13.3
W05001342,45.1
W05001343,49.9
W05001344,1.9
W05001345,2.2
W05001346,4.8
W05001347,3.1
W05001348,2.9
W05001349,3.7
W05001350,2.7
W05001351,1.7
W05001352,2.4
W05001353,2.2
W05001354,2.1
W05001355,3
W05001356,4.2
W05001357,2.7
W05001358,3.5
W05001359,15.2
W05001360,47.6
W05001571,4.6
W05001572,4.4
W05001573,5.3
W05001574,2
W05001575,45.8
W05001576,3.3
W05001577,2.2
W05001578,7.4
W05001579,3.4
W05001580,4.8
W05001581,55.7
W05001582,59.8
W05001583,2.6
W05001584,2.4
W05001585,2.7
W05001586,2.2
W05001587,2.1
W05001588,3.1
W05001589,4.5
W05001590,3.1
W05001591,51.2
W05001592,6.8
W05001593,4.9
W05001594,2.4
W05001595,9
W05001596,2.1
W05001597,3.5
W05001598,4.6
W05001599,19.8
W05001600,11.1
W05001601,27.2
W05001602,37.3
W05001603,3.4
W05001604,3.5
W05001605,3.5
W05001606,3.3
W05001607,24
W05001608,7.2
W05001609,8.5
W05001610,8.7
W05001611,2.2
W05001612,3.1
W05001613,3.1
W05001614,41.6
W05001615,27.9
W05001713,1.3
W05001714,1.5
W05001715,31.4
W05001716,1.5
W05001717,59.7
W05001718,5.6
W05001719,2.3
W05001720,3.1
W05001721,1
W05001722,2.2
W05001723,5.7
W05001724,14
W05001725,25.2
W05001726,4.3
W05001727,49.3
W05001728,1.8
W05001729,3.7
W05001730,2.3
W05001731,4.9
W05001732,2.7
W05001733,1.4
W05001734,1.5
W05001735,11.1
W05001736,2
W05001737,2.6
W05001738,1.2
W05001739,16.8
W05001740,1.8
W05001741,7.6
W05001742,5.5
W05001743,22.6
W05001744,3.4
W05001745,44.1
W05001746,2.4
W05001747,2.6
W05001748,37.6
W05001749,1.9
W05001750,4
W05001751,11.6
W05001752,4.4
W05001753,1.7
W05001754,9.5
W05001755,2
W05001756,29.2
W05001757,5.2
W05001758,2.1
W05001759,2
W05001760,2
W05001761,2.2
W05001298,53.9
W05001299,59.3
W05001300,7.3
W05001301,5.3
W05001302,5.7
W05001303,61.8
W05001304,48.1
W05001305,42.8
W05001306,60
W05001307,15.6
W05001308,10.9
W05001309,60.1
W05001310,7.6
W05001311,60.8
W05001312,62.5
W05001313,57.5
W05001314,58.6
W05001315,50.7
W05001316,55.1
W05001317,56.7
W05001318,53
W05001319,53.8
W05001320,54
W05001321,60.1
W05001322,58.7
W05001323,55.2
W05001324,15.5
W05001325,48.9
W05001326,59.7
W05001327,6.5
W05001328,20.2
W05001329,39.4
W05001330,58.2
W05001331,54.3
W05001433,40.8
W05001434,61.4
W05001435,68.9
W05001436,61.7
W05001437,64
W05001438,43.9
W05001439,55.4
W05001440,59.2
W05001441,22.9
W05001442,9.1
W05001443,5.5
W05001444,7.9
W05001445,3.7
W05001446,5.2
W05001447,3.7
W05001448,4.9
W05001449,5.3
W05001450,55.2
W05001451,8.8
W05001452,23.6
W05001453,66.6
W05001454,47.1
W05001455,63.1
W05001456,68.5
W05001457,63.9
W05001458,69.8
W05001459,24.8
W05001460,48.1
W05001461,6.8
W05001462,5.1
W05001463,5.4
W05001464,3.1
W05001465,7.5
W05001466,5.2
W05001467,3.7
W05001468,10.3
W05001469,69.5
W05001470,19.2
W05001471,3.5
W05001472,18.7
W05001473,4.4
W05001474,3.4
W05001475,4.4
W05001476,3.5
W05001477,2.7
W05001478,5.1
W05001479,3.9
W05001480,3.8
W05001481,62.3
W05001482,9.4
W05001483,56.9
W05001484,19.3
W05001485,33.7
W05001486,32.6
W05001487,61.8
W05001488,5.2
W05001489,5.7
W05001490,58.3
W05001491,66.4
W05001177,64.1
W05001178,5
W05001179,22.3
W05001180,2.6
W05001181,5
W05001182,4
W05001183,6.1
W05001184,5.6
W05001185,62.6
W05001186,60.3
W05001187,68.8
W05001188,66.8
W05001189,2.9
W05001190,3.4
W05001191,12.1
W05001192,8.9
W05001193,2.9
W05001194,19.3
W05001195,66.5
W05001196,5.2
W05001197,6.3
W05001198,29
W05001199,60.5
W05001200,64.8
W05001201,69.7
W05001202,20.1
W05001203,19.8
W05001204,20.3
W05001205,67.3
W05001206,62
W05001207,65.4
W05001208,47.6
W05001209,4.2
W05001210,20.3
W05001211,38.1
W05001212,78.3
W05001213,47.4
W05001214,2.6
W05001215,3
W05001216,61.9
W05001217,10.3
W05001218,59.5
W05001219,24.6
W05001220,43
W05001221,43.8
W05001222,8
W05001223,63.6
W05001224,13
W05001225,17.7
W05001226,2.3
W05001227,19.3
W05001039,5.4
W05001040,2.1
W05001041,2
W05001042,10.5
W05001043,1.5
W05001044,1.5
W05001045,1.8
W05001046,9.4
W05001047,1.7
W05001048,48.3
W05001049,2
W05001050,1.3
W05001051,10
W05001052,1.6
W05001053,1.7
W05001054,1.8
W05001055,2.2
W05001056,2.2
W05001057,1.2
W05001058,10.7
W05001059,1.1
W05001060,2.1
W05001061,14.5
W05001062,6.1
W05001063,3.6
W05001064,1.1
W05001065,1.4
W05001066,0.9
W05001067,1.8
W05001068,3.3
W05001069,1.6
W05001070,0.8
W05001679,1.4
W05001680,7.7
W05001681,3.7
W05001682,1
W05001683,7.7
W05001684,1.9
W05001685,1.3
W05001686,2
W05001687,4.7
W05001688,1
W05001689,2.8
W05001690,1.9
W05001691,1.9
W05001692,4.4
W05001693,1.5
W05001694,20.5
W05001695,25.8
W05001696,4.5
W05001697,3.2
W05001698,7.6
W05001699,2.4
W05001700,29.7
W05001701,4.1
W05001702,2.2
W05001703,1.8
W05001704,1.2
W05001705,1.3
W05001706,3.7
W05001707,1.6
W05001708,5.7
W05001709,6.4
W05001710,1.1
W05001711,0.7
W05001712,9.2
W05001228,3.6
W05001229,6.9
W05001230,1.8
W05001231,0.3
W05001232,1
W05001233,1.3
W05001234,0.5
W05001235,2.6
W05001236,2
W05001237,0.8
W05001238,1.6
W05001239,1.8
W05001240,2.8
W05001241,6.3
W05001242,1
W05001243,1.4
W05001244,0.9
W05001245,1.9
W05001246,1.2
W05001247,1.8
W05001248,1
W05001249,3.1
W05001250,2.6
W05001251,1.3
W05001252,1.2
W05001253,1.6
W05001254,1.5
W05001255,1.7
W05001379,1.5
W05001380,1
W05001381,1.2
W05001382,1.2
W05001383,1.2
W05001384,1.4
W05001385,14.1
W05001386,3.5
W05001387,1.6
W05001388,0.7
W05001389,1.3
W05001390,2.3
W05001391,45.4
W05001392,3.1
W05001393,30.5
W05001394,1.4
W05001395,3.8
W05001396,4.2
W05001397,11.1
W05001398,30.6
W05001399,1.6
W05001400,1.3
W05001401,2.7
W05001402,4.6
W05001270,2.7
W05001271,3
W05001272,1.1
W05001273,1.6
W05001274,2.2
W05001275,0.6
W05001276,1.6
W05001277,1.5
W05001278,1.8
W05001279,2.6
W05001280,0.9
W05001281,0.9
W05001282,1.2
W05001283,1.5
W05001284,1.4
W05001285,1.3
W05001286,1.2
W05001287,3.1
W05001288,1.7
W05001289,2.4
W05001290,1
W05001291,0.4
W05001292,1.2
W05001293,1.8
W05001294,1
W05001295,1.7
W05001296,0.7
W05001297,0.8
W05001071,2.7
W05001072,2.1
W05001073,2.5
W05001074,2.3
W05001075,1.9
W05001076,1.8
W05001077,1.1
W05001078,1.6
W05001079,1.8
W05001080,2.2
W05001081,1.5
W05001082,1.9
W05001083,1.6
W05001084,2.6
W05001085,3
W05001086,2.1
W05001087,4.8
W05001088,2.2
W05001089,1.5
W05001090,2
W05001091,1.4
W05001092,1.9
W05001093,2.4
W05001094,1.8
W05001095,1
W05001096,4.2
W05001097,0.6
W05001098,3.7
W05001099,1.2
W05001100,1.5
W05001101,2.4
W05001102,1.2
W05001103,2.1
W05001104,1.2
W05001105,1.8
W05001106,1.9
W05001107,1.7
W05001108,1.3
W05001109,1.9
W05001110,2.3
W05001111,1.5
W05001112,1.4
W05001113,1.9
W05001114,1.6
W05001115,2.7
W05001116,1.5
W05001648,1.7
W05001649,1.9
W05001650,1.9
W05001651,7.3
W05001652,1.8
W05001653,1.3
W05001654,1.2
W05001655,0.9
W05001656,3.6
W05001657,4.4
W05001658,1
W05001659,1
W05001660,1.2
W05001661,7
W05001662,1.9
W05001663,1
W05001664,1.5
W05001665,2.5
W05001666,2.4
W05001667,1.7
W05001668,1.5
W05001669,1.1
W05001670,1.1
W05001671,1.5
W05001672,2.8
W05001673,1.8
W05001674,1.1
W05001675,4.9
W05001676,1.1
W05001677,2.5
W05001678,1.9
W05001256,1.5
W05001257,1
W05001258,1.8
W05001259,2
W05001260,1.6
W05001261,1.2
W05001262,0.6
W05001263,1.1
W05001264,1.2
W05001265,3.4
W05001266,2
W05001267,0.9
W05001268,1.9
W05001269,2.6
W05001361,2
W05001362,1.7
W05001363,0.6
W05001364,1.1
W05001365,0.8
W05001366,0.7
W05001367,1.4
W05001368,2.1
W05001369,1.6
W05001370,1.5
W05001371,1
W05001372,1
W05001373,2
W05001374,2.5
W05001375,1.2
W05001376,1.3
W05001377,1.4
W05001378,1.1
W05001762,1.7
W05001763,17.7
W05001764,2.1
W05001765,3.4
W05001766,7.7
W05001767,1.9
W05001768,1.6
W05001769,56.9
W05001770,50.8
W05001771,1.6
W05001772,4.8
W05001773,54.9
W05001774,18.1
W05001775,2.3
W05001776,1.7
W05001777,7.3
W05001778,22.4
W05001779,9.6
W05001780,56.3
W05001781,56.2
W05001782,3.9
W05001783,6.7
W05001784,15.7
W05001785,54
W05001786,3
W05001787,6.6
W05001788,2.1
W05001789,3.1
W05001790,2
W05001791,7.4
W05001792,28.2
W05001793,2.9
W05001794,2.1
W05001795,19.7
W05001796,56.1
W05001797,1.6
W05001798,3.2
W05001799,1.7
W05001800,7
W05001627,1.2
W05001628,0.8
W05001629,0.9
W05001630,1.5
W05001631,6.4
W05001632,1.5
W05001633,1.4
W05001634,2.2
W05001635,1.1
W05001636,13.1
W05001637,0.9
W05001638,1.8
W05001639,1.5
W05001640,1.5
W05001641,0.8
W05001642,0.7
W05001643,1.1
W05001644,1.3
W05001645,1.4
W05001646,4.7
W05001647,1.8
W05001117,25
W05001118,61
W05001119,58.3
W05001120,4.2
W05001121,3.6
W05001122,44.8
W05001123,4.2
W05001124,28.4
W05001125,54.2
W05001126,20.1
W05001127,34.4
W05001128,37
W05001129,45.4
W05001130,54.4
W05001131,49.5
W05001132,59.9
W05001133,30.3
W05001134,46.3
W05001135,4.4
W05001136,58.6
W05001137,56.1
W05001138,22.3
W05001139,50.4
W05001140,59.9
W05001141,62
W05001142,5.4
W05001143,5.6
W05001144,69.1
W05001145,49.6
W05001146,53.9
W05001147,55.7
W05001148,29
W05001149,39.7
W05001150,31.4
W05001151,46.2
W05001152,55.9
W05001153,21.2
W05001154,58.2
W05001155,60.3
W05001156,42.3
W05001157,49.4
W05001158,6.7
W05001159,61.2
W05001160,4.3
W05001161,7.6
W05001162,7.7
W05001163,10.9
W05001164,60.5
W05001165,14
W05001166,9.4
W05001167,64.4
W05001168,17.3
W05001169,49.1
W05001170,58.3
W05001171,64.2
W05001172,8.3
W05001173,10.5
W05001174,10
W05001175,7.6
W05001176,56
W05001616,3.8
W05001617,2
W05001618,1.1
W05001619,1
W05001620,2.1
W05001621,1.1
W05001622,0.9
W05001623,1.5
W05001624,1.5
W05001625,1.9
W05001626,9.6
